STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 13:00,0.15, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 16:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 17:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 19:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 21:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130414 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130415 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130415 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130415 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130415 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130415 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130418 22:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130418 23:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 00:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 01:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 02:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 03:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 06:00,0.13, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 07:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130419 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130421 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130421 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130428 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130428 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130429 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130429 05:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130429 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130501 01:00,0,g, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130512 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130512 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130512 22:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130512 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130513 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130513 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 09:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 12:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 13:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130515 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 06:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 07:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 08:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 09:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 10:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 11:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 12:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 13:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 16:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130516 22:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130517 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130517 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130517 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130518 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130518 07:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130518 15:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130518 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130518 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 07:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 08:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130519 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 02:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 03:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 04:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 05:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 09:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 12:00,0.15, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 13:00,0.14, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 14:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 15:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 16:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 17:00,0.12, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130521 18:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 03:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 09:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 11:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 12:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 15:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 16:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 17:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 18:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130522 23:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 00:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 01:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 14:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 18:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 19:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 20:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 21:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 22:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130523 23:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130524 00:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130524 01:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130524 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130524 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130524 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130525 22:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130525 23:00,0.09, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 00:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 01:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 02:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130526 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 02:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 03:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 04:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 05:00,0.09, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 06:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 07:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 08:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 09:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 10:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 13:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 14:00,0.11, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130527 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 06:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 07:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 22:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130528 23:00,0.11, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 00:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 01:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 02:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 03:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 04:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 06:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130529 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130530 09:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130530 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130530 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130530 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130601 01:00,0,g, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130601 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130601 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130611 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130611 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130611 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 02:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 03:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 04:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 05:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 06:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 07:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 09:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 16:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130613 17:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130618 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130618 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130618 15:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130618 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 12:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 13:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 14:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130619 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130620 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130620 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130620 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130620 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 05:00,0,T, 
